,id,ib_var_1,ib_var_2,ib_var_3,ib_var_4,ib_var_5,ib_var_6,ib_var_7,ib_var_8,ib_var_9,ib_var_10,ib_var_11,ib_var_12,ib_var_13,ib_var_14,ib_var_15,ib_var_16,ib_var_17,ib_var_18,ib_var_19,ib_var_20,ib_var_21,icn_var_22,icn_var_23,icn_var_24,ico_var_25,ico_var_26,ico_var_27,ico_var_28,ico_var_29,ico_var_30,ico_var_31,ico_var_32,ico_var_33,ico_var_34,ico_var_35,ico_var_36,ico_var_37,ico_var_38,ico_var_39,ico_var_40,ico_var_41,ico_var_42,ico_var_43,ico_var_44,ico_var_45,ico_var_46,ico_var_47,ico_var_48,ico_var_49,ico_var_50,ico_var_51,ico_var_52,ico_var_53,ico_var_54,ico_var_55,ico_var_56,ico_var_57,ico_var_58,ico_var_59,ico_var_60,ico_var_61,ico_var_62,ico_var_63,ico_var_64,if_var_65,if_var_66,if_var_67,if_var_68,if_var_69,if_var_70,if_var_71,if_var_72,if_var_73,if_var_74,if_var_75,if_var_76,if_var_77,if_var_78,if_var_79,if_var_80,if_var_81,ob_target
67,68,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,6,17,7,12,4,4,2,3,2,4,4,5,2,5,2,4,2,1,2,2,2,4,3,2,2,4,3,2,2,2,3,2,34,100,11,5345.6,7710.0,1,5,4,0.8,2,8,6,0.6333333000000001,17.2927,7710.0,0.7666666999999999,3,0
68,69,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,5,4,2,4,4,4,4,14,12,19,14,4,4,4,4,4,4,4,2,4,5,1,2,1,2,1,4,1,4,1,1,4,4,1,1,4,4,1,1,52,100,5,5140.0,5140.0,1,5,5,0.725,2,10,9,0.8,27.774437500000005,1028.0,0.5333334,1,0
69,70,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,4,4,4,15,12,3,15,4,4,4,4,4,4,4,4,4,4,2,4,2,2,2,4,2,4,2,4,2,4,2,2,2,4,2,2,45,100,5,822.4,1644.8,1,4,6,0.8,1,13,9,0.8,7.1463,5140.0,0.7333333000000001,2,0
70,71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,3,4,1,12,7,1,3,3,2,2,3,2,4,4,3,4,3,2,3,2,2,3,2,2,3,2,2,2,2,1,2,3,2,2,43,100,6,1542.0,3084.0,1,4,4,0.775,0,10,6,0.5,2.2927,3084.0,0.6333333000000001,3,0
71,72,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,2,1,2,4,4,4,4,3,4,4,4,7,9,12,7,3,3,2,3,3,3,4,4,2,4,3,3,1,2,3,3,2,2,2,3,2,3,2,2,3,4,3,2,40,100,5,1028.0,3084.0,1,4,4,0.75,0,9,7,0.5666667,22.8049,2056.0,0.6666667,1,0
72,73,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,3,4,3,4,1,14,23,1,4,2,4,3,4,3,4,4,2,4,3,4,2,2,4,4,3,3,3,2,3,4,3,2,3,4,2,2,37,100,17,1850.4,5140.0,1,3,2,0.75,0,5,6,0.6666667,13.7561,719.6,0.7,3,0
73,74,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,5,4,5,5,4,5,4,1,5,23,1,5,1,1,1,5,2,4,5,1,5,5,5,1,1,4,5,1,1,1,1,1,5,4,1,1,5,1,1,58,100,17,1028.0,1542.0,1,7,4,0.975,0,10,13,0.5,12.5122,5140.0,0.8666666999999999,2,0
74,75,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,3,4,4,4,5,7,16,1,2,2,2,2,2,2,4,4,2,5,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,35,100,8,616.8,3084.0,1,4,3,0.8,0,13,13,0.4,7.3415,6168.0,0.6333333000000001,2,0
75,76,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,4,5,4,4,3,4,4,4,1,1,11,4,3,2,2,4,3,4,4,4,2,4,2,2,1,2,4,2,2,4,2,2,2,4,4,2,2,3,2,2,22,100,4,515.5,3093.0,1,4,3,0.8,0,9,6,0.6,23.9268,3093.0,0.6,0,0
76,77,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,4,3,4,5,9,13,5,2,4,2,2,2,3,4,4,2,5,4,4,2,2,2,2,2,2,2,3,2,3,3,1,2,3,2,2,37,100,6,1028.0,3084.0,1,3,3,0.775,0,10,12,0.5,13.7073,2056.0,0.7666666999999999,2,0
77,78,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,5,5,4,5,4,7,12,14,7,3,3,4,1,3,2,4,4,3,5,1,4,1,1,1,5,1,2,1,1,1,5,1,1,1,2,3,1,38,100,4,5345.6,13364.0,2,1,1,0.975,2,7,10,0.5333334,6.122000000000001,9766.0,0.7333333000000001,1,0
78,79,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,5,4,4,4,4,4,4,11,9,23,11,4,3,4,3,3,4,4,4,2,4,4,4,1,2,2,3,3,4,3,4,2,2,3,2,3,3,2,3,42,100,17,822.4,6168.0,1,4,2,0.8,0,7,6,0.7,10.0244,5140.0,0.7333333000000001,2,0
79,80,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,5,4,5,5,4,5,4,7,1,18,7,4,3,3,3,3,3,4,4,2,5,3,3,2,1,2,3,3,3,2,4,3,3,1,1,1,1,1,1,33,100,10,1336.4,3084.0,1,9,6,0.9,0,7,9,0.6333333000000001,11.2683,3084.0,0.7333333000000001,2,0
80,81,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,3,4,3,3,4,3,4,1,9,23,1,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,52,100,17,2570.0,3598.0,1,3,4,0.6,0,19,17,0.6,1.5854,1542.0,0.6,1,0
81,82,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,4,3,4,3,3,4,3,4,9,9,7,9,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,26,100,8,1542.0,10280.0,1,4,1,0.6,0,16,17,0.5666667,1.3415,5140.0,0.6333333000000001,1,0
82,83,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,3,4,4,4,4,4,4,8,8,8,8,1,2,2,1,3,3,4,5,3,3,3,1,1,1,2,1,2,3,1,1,1,1,3,2,2,3,1,2,49,100,7,5345.6,10280.0,1,1,3,0.85,0,8,6,0.4,4.3902,3598.0,0.6333333000000001,3,0
83,84,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,3,4,4,4,4,4,4,4,4,11,7,23,11,2,2,2,4,4,2,4,4,2,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,38,100,10,2056.0,9252.0,3,4,5,0.8,2,15,13,0.5333334,27.774437500000005,5140.0,0.6666667,4,0
84,85,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,3,4,3,3,4,3,4,10,15,13,10,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,53,100,5,719.6,10280.0,1,1,6,0.6,0,17,17,0.5666667,1.8537,2570.0,0.6,0,0
85,86,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,5,5,4,5,4,5,12,23,1,4,4,2,2,1,4,4,5,2,5,4,4,1,1,1,4,2,4,2,2,1,4,2,1,1,4,4,1,42,100,10,5345.6,6168.0,1,4,5,0.95,2,8,7,0.5666667,19.7805,5140.0,0.8,3,0
86,87,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,3,4,4,4,4,4,4,12,7,16,16,5,4,3,3,4,3,4,3,4,5,4,1,1,2,3,4,2,4,2,1,2,3,4,2,2,1,2,1,46,100,8,1542.0,6168.0,2,2,4,0.8,2,5,2,0.7333333000000001,18.7805,3598.0,0.6333333000000001,1,0
87,88,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,4,4,4,4,3,4,2,4,7,12,12,7,5,3,5,3,4,3,4,5,1,5,1,5,1,1,3,2,3,4,3,3,1,5,3,3,2,5,3,1,34,100,3,3084.0,4112.0,1,3,1,0.625,2,4,4,0.7666666999999999,14.2439,1542.0,0.7,3,0
88,89,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,2,4,2,3,4,3,4,1,9,9,1,3,3,3,4,4,3,4,2,3,3,3,4,3,3,3,4,3,4,3,3,4,3,2,2,3,3,3,2,28,100,3,102.8,8224.0,3,2,2,0.5375,0,10,6,0.6666667,1.8049,5140.0,0.6,2,0
89,90,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,2,1,3,4,3,4,3,3,4,3,4,1,9,12,7,4,3,3,3,3,3,4,4,3,3,4,4,2,3,2,3,3,4,3,3,4,3,3,2,3,3,3,2,38,100,5,1028.0,2775.6,1,3,3,0.6,0,14,5,0.6333333000000001,6.4634,2570.0,0.7333333000000001,1,0
90,91,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,3,4,3,3,4,3,4,12,17,19,12,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,100,10,5345.6,10260.0,3,5,4,0.6,0,19,17,0.6,1.561,3078.0,0.6,2,0
91,92,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,3,4,3,4,4,4,4,1,8,23,1,3,2,2,3,2,3,4,3,3,4,2,3,3,3,3,3,2,2,2,2,3,3,2,3,2,2,2,2,54,100,17,1233.6,822.4,1,1,2,0.725,0,9,12,0.5,27.774437500000005,8.224,0.6333333000000001,2,0
92,93,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,4,5,4,1,12,12,7,2,2,2,2,3,2,4,4,2,4,2,2,2,1,2,3,2,3,1,2,2,2,2,2,2,2,2,2,25,100,5,3084.0,3084.0,1,4,4,0.85,0,12,10,0.4333333,4.7561,2570.0,0.6333333000000001,2,0
93,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,3,4,3,3,4,3,4,1,13,23,7,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,42,100,5,1028.0,3084.0,1,1,4,0.6,0,19,17,0.6,0.9512,719.6,0.6,3,0
94,95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,9,17,1,4,3,4,4,2,4,4,4,2,4,4,4,2,2,2,4,2,2,2,3,2,4,2,2,2,3,2,2,35,100,3,616.8,6168.0,1,5,1,0.8,1,11,10,0.7,9.1707,5140.0,0.7333333000000001,3,0
95,96,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,3,4,7,17,11,5,4,4,4,2,4,4,4,4,2,4,4,4,2,2,2,4,2,4,2,2,2,4,2,2,2,4,3,2,45,100,9,5345.6,6168.0,3,4,5,0.775,0,11,8,0.7333333000000001,8.0488,3084.0,0.7333333000000001,2,0
96,97,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,5,4,5,4,4,5,4,3,12,23,7,4,2,4,2,2,4,4,5,2,5,4,4,2,1,2,2,2,4,1,1,1,4,1,2,2,2,4,2,37,100,12,1953.2,1953.2,1,4,5,0.95,1,6,6,0.6,11.0,1233.6,0.8333333,3,0
97,98,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,4,5,4,4,4,4,4,4,1,13,17,1,2,3,3,1,2,2,4,4,1,5,2,4,1,1,2,4,2,4,1,2,1,4,1,1,2,4,1,2,22,100,9,1028.0,6168.0,1,4,6,0.925,1,8,2,0.4333333,20.1951,7710.0,0.7,0,0
98,99,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,5,4,4,4,4,2,4,3,12,12,1,5,2,3,4,4,4,4,5,2,5,5,5,1,1,1,5,2,4,2,2,1,4,4,4,2,4,4,1,26,100,2,925.2,5140.0,3,6,6,0.775,0,6,6,0.7333333000000001,18.6829,1850.4,0.9,1,0
99,100,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,2,1,1,4,4,4,4,2,4,4,4,8,9,8,8,4,3,2,3,2,2,4,3,2,4,3,2,2,2,3,3,3,2,3,4,2,2,3,2,2,3,2,2,30,100,9,5345.6,6784.8,1,4,6,0.675,2,7,7,0.5333334,14.7073,6784.8,0.6,2,0
100,101,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,3,4,5,3,4,3,4,1,12,12,7,3,3,3,3,2,3,4,4,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,42,100,5,2056.0,15420.0,1,1,1,0.65,0,13,14,0.5666667,2.5610000000000004,9766.0,0.6,3,0
101,102,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,4,4,4,4,4,11,18,11,11,3,3,3,3,3,2,4,4,3,4,4,4,2,2,1,3,3,3,3,3,2,4,3,2,3,3,2,1,48,100,4,616.8,1542.0,2,3,3,0.825,0,11,7,0.5666667,13.0488,5140.0,0.7666666999999999,4,0
102,103,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,5,4,4,4,4,5,12,15,5,3,3,2,4,3,3,4,4,2,4,4,5,1,1,3,4,3,3,3,2,2,4,3,2,2,4,2,2,45,100,8,719.6,1233.6,1,7,7,0.875,0,6,7,0.6,10.5366,2570.0,0.7666666999999999,2,0
103,104,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,4,4,5,4,4,4,4,3,15,15,3,4,4,2,2,2,3,4,3,2,4,3,2,2,2,2,4,2,2,3,2,4,2,3,2,3,2,2,2,33,100,8,719.6,2467.2,1,4,7,0.875,1,7,7,0.5666667,14.6098,1028.0,0.6,1,0
104,105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,5,4,1,19,23,5,1,3,3,2,2,2,4,3,3,5,2,2,2,2,3,1,3,2,1,2,2,3,3,2,1,1,2,3,56,100,5,1028.0,1028.0,2,1,5,0.75,0,8,5,0.4333333,1.1707,2056.0,0.6,3,0
105,106,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,5,4,4,4,4,1,13,23,5,3,2,5,4,4,3,4,5,2,4,5,4,3,1,2,2,2,2,2,4,2,3,3,2,2,4,3,2,51,100,17,1028.0,19275.0,1,3,4,0.8,0,6,6,0.7,3.1707,5140.0,0.8333333,3,0
106,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,1,5,17,1,3,4,2,2,2,3,4,4,3,4,3,4,3,2,3,2,3,3,2,3,3,3,3,2,2,3,2,3,47,100,12,1028.0,2056.0,1,3,2,0.725,0,7,7,0.5333334,2.7317,5140.0,0.7,4,0
107,108,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,3,4,4,5,4,4,4,6,12,23,6,3,3,2,2,2,3,4,3,3,4,2,3,1,1,1,4,3,3,1,1,2,3,1,2,2,3,2,1,44,100,13,5345.6,19275.0,1,2,3,0.8,0,10,6,0.5,9.3171,5140.0,0.6,3,0
108,109,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,2,1,1,4,4,4,4,5,4,4,4,1,7,11,9,3,2,2,4,2,3,4,3,3,2,4,5,2,1,3,3,2,2,3,3,3,2,3,1,2,5,4,2,27,100,4,719.6,4626.0,1,4,6,0.875,2,6,7,0.5333334,27.774437500000005,1028.0,0.6666667,2,0
109,110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,2,1,1,4,5,4,4,4,4,5,4,1,7,23,1,4,4,1,1,2,2,4,5,2,5,2,5,1,1,1,4,1,2,1,1,1,1,2,1,1,4,4,1,49,100,9,205.6,7710.0,1,6,5,0.925,2,7,10,0.46666670000000005,15.0,7196.0,0.8,2,0
110,111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,4,3,4,5,5,17,17,3,3,1,3,2,2,4,3,2,3,4,3,1,1,2,3,3,4,3,2,1,4,3,3,3,2,2,1,40,100,10,2570.0,12336.0,3,2,4,0.8,0,9,5,0.46666670000000005,10.9512,5140.0,0.6333333000000001,4,0
111,112,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,2,1,1,4,4,4,2,2,4,2,4,1,11,23,1,1,4,5,3,2,3,4,3,4,3,4,2,3,3,2,3,4,3,3,4,4,4,4,3,4,4,1,3,28,100,7,411.2,2056.0,1,1,1,0.5375,2,3,4,0.6,9.3415,2570.0,0.6333333000000001,2,0
112,113,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,5,5,4,5,4,11,13,11,13,4,4,4,3,3,4,4,5,2,5,2,4,1,2,2,2,2,3,3,1,3,4,1,2,2,5,3,2,36,100,5,3084.0,9252.0,1,3,7,0.95,1,6,7,0.7333333000000001,7.4146,5140.0,0.7666666999999999,1,0
113,114,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,1,12,23,7,2,2,2,2,2,2,4,4,2,4,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,52,100,10,2570.0,2570.0,1,3,5,0.8,0,16,13,0.4,2.9512,2056.0,0.6,0,0
114,115,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,3,4,4,4,5,4,4,4,4,3,12,23,3,4,2,3,3,4,4,4,4,4,4,4,4,1,2,2,4,2,4,3,3,3,4,2,2,2,4,2,2,28,100,7,2570.0,15420.0,1,5,5,0.825,0,8,6,0.6666667,12.1707,9766.0,0.8,2,0
115,116,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,5,4,5,5,4,4,4,17,17,11,17,4,5,1,1,4,1,4,5,2,5,1,4,1,1,1,4,1,4,1,1,1,4,4,1,2,4,1,1,47,100,4,4112.0,6168.0,2,1,4,0.95,2,9,8,0.5333334,18.9268,3598.0,0.7333333000000001,4,0
116,117,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,5,4,4,4,4,5,7,17,11,4,4,4,2,4,4,4,4,2,4,2,4,2,2,4,4,2,2,2,1,2,2,1,2,2,4,1,1,27,100,5,3598.0,5140.0,1,1,5,0.85,1,11,9,0.7333333000000001,7.1951,5140.0,0.6666667,1,0
117,118,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,7,3,19,7,4,4,4,4,4,3,4,4,2,4,4,4,2,2,2,2,2,4,2,2,2,4,3,2,2,2,2,2,39,100,7,822.4,6168.0,1,1,2,0.8,0,14,14,0.7666666999999999,6.0732,4112.0,0.7333333000000001,4,0
118,119,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,4,5,4,4,4,11,15,10,12,3,2,2,2,3,2,4,4,3,5,2,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,35,100,5,2570.0,18504.0,1,1,5,0.8,0,4,13,0.46666670000000005,2.4146,2570.0,0.7333333000000001,2,0
119,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,3,4,3,3,4,3,4,1,6,11,1,3,3,3,3,3,2,4,3,3,3,3,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,44,100,3,1028.0,1028.0,1,3,5,0.65,0,14,16,0.5666667,26.6341,1542.0,0.5666667,3,0
120,121,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,3,4,3,4,3,3,4,3,4,1,9,11,1,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,34,100,3,1234.8,1234.8,3,1,4,0.6,0,19,17,0.6,5.5854,5145.0,0.6,0,0
121,122,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,2,1,3,4,4,4,4,3,4,4,4,1,12,7,3,4,4,4,3,2,4,4,4,2,4,4,4,2,2,2,2,2,4,3,3,1,3,2,2,3,3,2,1,31,100,3,822.4,1850.4,1,1,3,0.75,1,10,8,0.7,9.9268,1850.4,0.7333333000000001,3,0
122,123,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,5,4,4,4,4,4,4,1,15,7,1,2,1,2,1,1,2,4,4,4,4,2,1,2,1,4,2,2,4,1,2,3,4,2,2,1,2,2,3,23,100,2,1017.0,3051.0,1,2,2,0.7,2,7,6,0.3,1.4634,5085.0,0.6333333000000001,1,0
123,124,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,3,4,3,3,4,3,4,13,7,15,1,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,31,100,7,2056.0,2056.0,1,5,7,0.6,0,17,17,0.5666667,3.2195,1542.0,0.6,2,0
124,125,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,5,4,4,4,4,1,11,23,11,4,2,2,2,2,2,4,5,2,5,2,4,1,2,4,4,1,2,1,1,2,4,1,2,1,2,1,1,56,100,15,514.0,3289.6,1,4,2,0.925,2,5,4,0.46666670000000005,4.5854,5140.0,0.7666666999999999,2,0
125,126,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,2,1,2,4,5,4,4,3,4,5,4,7,11,13,9,4,2,3,2,3,2,4,5,3,4,2,2,3,2,3,4,3,4,2,3,3,1,3,3,3,2,3,2,34,100,5,1028.0,4112.0,1,4,4,0.7,2,4,5,0.5333334,5.3415,2056.0,0.6333333000000001,4,0
126,127,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,4,4,4,4,4,4,4,4,1,9,14,1,4,4,4,3,4,4,4,4,2,4,4,4,1,2,1,4,2,4,2,3,2,4,3,2,2,3,2,2,26,100,5,719.6,7196.0,1,1,4,0.8,0,13,3,0.7666666999999999,13.4146,2570.0,0.7333333000000001,3,0
127,128,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,5,4,4,3,4,1,5,23,1,4,1,2,3,2,4,4,4,2,4,2,4,2,1,2,4,1,4,2,2,1,4,2,2,2,4,2,2,40,100,5,1028.0,2570.0,2,1,5,0.825,2,3,5,0.5333334,12.9512,2570.0,0.7,4,0
128,129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,2,4,4,4,4,4,4,3,4,1,8,18,1,2,4,3,2,2,3,4,4,1,5,3,1,2,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,42,100,17,927.9,927.9,1,3,5,0.775,0,7,12,0.5333334,2.7073,1546.5,0.6,2,0
129,130,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,4,4,4,4,4,4,4,4,5,7,10,5,4,2,4,2,4,4,4,4,2,4,4,4,2,2,4,2,2,4,2,2,2,3,2,3,2,4,4,2,35,100,3,1028.0,9252.0,2,4,4,0.8,0,11,6,0.6666667,8.4146,5140.0,0.7333333000000001,1,0
130,131,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,4,4,4,4,4,4,3,4,1,12,23,5,3,3,4,3,4,3,4,4,2,4,4,4,2,2,2,4,2,2,2,2,2,4,3,2,2,3,2,2,35,100,10,1028.0,19275.0,2,2,1,0.775,0,9,10,0.6666667,13.8049,3084.0,0.7333333000000001,2,0
131,132,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,5,4,3,5,4,4,4,14,7,12,1,4,4,4,4,4,2,4,5,2,5,4,4,2,2,2,4,2,4,1,1,1,4,3,2,2,5,3,1,34,100,2,2517.5,3021.0,1,5,4,0.85,0,8,5,0.7333333000000001,8.2439,1510.5,0.7666666999999999,2,0
132,133,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,3,4,4,4,5,4,4,3,4,1,17,23,14,3,2,2,3,3,3,4,4,2,3,2,2,2,1,3,5,2,4,2,3,3,4,3,2,3,4,2,1,34,100,5,205.6,1542.0,1,2,4,0.8,0,9,2,0.5333334,16.7561,1542.0,0.5666667,2,0
133,134,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,3,4,3,3,4,3,4,1,5,13,22,4,3,4,3,4,3,4,5,3,4,3,4,1,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,51,100,8,308.4,2467.2,2,5,3,0.625,0,7,8,0.7,16.439,4112.0,0.7333333000000001,0,0
134,135,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,5,4,12,7,13,12,2,3,2,2,1,2,4,4,2,4,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,34,100,6,514.0,3598.0,1,1,5,0.825,0,11,10,0.4,3.4634,3084.0,0.5666667,3,0
135,136,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,3,4,3,3,4,3,4,1,12,19,1,3,3,3,3,3,3,4,4,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,40,100,13,2570.0,4112.0,2,7,8,0.625,0,14,16,0.6,5.0488,2570.0,0.6666667,3,0
136,137,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,3,4,3,4,4,3,4,1,14,15,12,3,3,3,3,2,3,4,4,4,4,2,2,2,3,2,3,3,3,2,2,2,3,2,2,2,3,2,3,38,100,15,1542.0,8018.4,2,4,4,0.65,0,12,8,0.5666667,1.2927,6682.0,0.6333333000000001,2,0
